Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:39:57:413,air1_far_short,Alcove_Tracking_Weapon,0.756s,428,165,0.386,155,390,0.397,false
2,20:39:58:965,air1_far_short,Alcove_Tracking_Weapon,0.876s,494,168,0.34,155,450,0.344,false
3,20:40:00:302,air1_far_short,Alcove_Tracking_Weapon,1.133s,637,169,0.265,156,580,0.269,false
4,20:40:01:856,air1_far_short,Alcove_Tracking_Weapon,1.097s,615,167,0.272,154,560,0.275,false
5,20:40:02:966,air1_far_short,Alcove_Tracking_Weapon,0.863s,483,165,0.342,153,440,0.348,false
6,20:40:04:341,air1_far_short,Alcove_Tracking_Weapon,0.937s,527,165,0.313,152,480,0.317,false
7,20:40:05:564,air1_far_short,Alcove_Tracking_Weapon,1.062s,593,165,0.278,152,540,0.281,false
8,20:40:06:751,air1_far_short,Alcove_Tracking_Weapon,0.597s,340,165,0.485,152,310,0.49,false
9,20:40:08:130,air1_far_short,Alcove_Tracking_Weapon,0.999s,560,215,0.384,197,510,0.386,false
10,20:40:08:807,air1_far_short,Alcove_Tracking_Weapon,0.432s,252,126,0.5,117,230,0.509,false
11,20:40:09:682,air1_far_short,Alcove_Tracking_Weapon,0.577s,329,166,0.505,153,300,0.51,false
12,20:40:10:637,air1_far_short,Alcove_Tracking_Weapon,0.861s,483,170,0.352,157,440,0.357,false
13,20:40:11:195,air1_far_short,Alcove_Tracking_Weapon,0.346s,197,167,0.848,154,180,0.856,false
14,20:40:12:464,air1_far_short,Alcove_Tracking_Weapon,0.717s,406,168,0.414,153,370,0.414,false
15,20:40:13:739,air1_far_short,Alcove_Tracking_Weapon,1.078s,604,164,0.272,150,550,0.273,false
16,20:40:14:997,air1_far_short,Alcove_Tracking_Weapon,0.837s,472,163,0.345,151,430,0.351,false
17,20:40:16:322,air1_far_short,Alcove_Tracking_Weapon,1.063s,593,159,0.268,150,540,0.278,false
18,20:40:17:732,air1_far_short,Alcove_Tracking_Weapon,1.146s,527,162,0.307,150,480,0.312,false
19,20:40:20:836,air1_far_short,Alcove_Tracking_Weapon,2.88s,1374,323,0.235,297,1250,0.238,false
20,20:40:22:916,air1_far_short,Alcove_Tracking_Weapon,0.949s,472,164,0.347,155,430,0.36,false
21,20:40:24:244,air1_far_short,Alcove_Tracking_Weapon,0.628s,362,163,0.45,150,330,0.455,false
22,20:40:25:188,air1_far_short,Alcove_Tracking_Weapon,0.74s,417,168,0.403,154,380,0.405,false
23,20:40:25:909,air1_far_short,Alcove_Tracking_Weapon,0.159s,98,14,0.143,13,90,0.144,false
24,20:40:27:191,air1_far_short,Alcove_Tracking_Weapon,0.828s,472,173,0.367,159,430,0.37,false
25,20:40:28:452,air1_far_short,Alcove_Tracking_Weapon,1.032s,582,168,0.289,154,530,0.291,false
26,20:40:30:504,air1_far_short,Alcove_Tracking_Weapon,1.659s,923,305,0.33,280,840,0.333,false
27,20:40:30:693,air1_far_short,Alcove_Tracking_Weapon,0.04s,30,25,0.833,24,28,0.857,false
28,20:40:32:030,air1_far_short,Alcove_Tracking_Weapon,1.119s,626,161,0.257,150,570,0.263,false
29,20:40:34:458,air1_far_short,Alcove_Tracking_Weapon,1.446s,714,171,0.239,157,650,0.242,false
30,20:40:37:105,air1_far_short,Alcove_Tracking_Weapon,2.22s,1231,325,0.264,300,1120,0.268,false
31,20:40:37:526,air1_far_short,Alcove_Tracking_Weapon,0.072s,54,6,0.111,6,50,0.12,false
32,20:40:39:079,air1_far_short,Alcove_Tracking_Weapon,0.82s,461,173,0.375,155,420,0.369,false
33,20:40:40:018,air1_far_short,Alcove_Tracking_Weapon,0.611s,351,165,0.47,156,320,0.488,false
34,20:40:41:165,air1_far_short,Alcove_Tracking_Weapon,0.709s,406,168,0.414,154,370,0.416,false
35,20:40:42:947,air1_far_short,Alcove_Tracking_Weapon,0.797s,450,171,0.38,157,410,0.383,false
36,20:40:44:134,air1_far_short,Alcove_Tracking_Weapon,0.92s,516,164,0.318,150,470,0.319,false
37,20:40:45:262,air1_far_short,Alcove_Tracking_Weapon,0.976s,549,166,0.302,155,500,0.31,false
38,20:40:46:558,air1_far_short,Alcove_Tracking_Weapon,0.836s,472,163,0.345,152,430,0.353,false
39,20:40:47:592,air1_far_short,Alcove_Tracking_Weapon,0.709s,395,171,0.433,159,360,0.442,false
40,20:40:48:330,air1_far_short,Alcove_Tracking_Weapon,0.445s,252,170,0.675,157,230,0.683,false
41,20:40:49:937,air1_far_short,Alcove_Tracking_Weapon,1.103s,626,168,0.268,154,570,0.27,false
42,20:40:51:924,air1_far_short,Alcove_Tracking_Weapon,0.978s,549,161,0.293,150,500,0.3,false
43,20:40:52:659,air1_far_short,Alcove_Tracking_Weapon,0.528s,296,164,0.554,150,270,0.556,false
44,20:40:54:646,air1_far_short,Alcove_Tracking_Weapon,1.621s,901,165,0.183,150,820,0.183,false

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
Alcove_Tracking_Weapon,22393,7482,6909.0,20398.0,
Alcove Tracking Effect Helper,0,0,0.0,0.0,

Kills:,45
Deaths:,0
Fight Time:,40.68
Avg TTK:,0.904
Damage Done:,6909.0
Damage Taken:,0.0
Midairs:,558
Midaired:,0
Directs:,573
Directed:,0
Distance Traveled:,0.0
Score:,6909.0
Scenario:,Weekly Comp 59 - Air Target Switching 360
Hash:,067b468aeddef0b1d714228fd4db2950
Game Version:,1.0.8.0

Input Lag:,0
Max FPS (config):,240.0
Sens Scale:,Quake/Source
Horiz Sens:,2.252
Vert Sens:,2.252
